product_code,nombre,precio_lista_1,stock,unidades_por_bulto,unidad_minima_de_venta,umv_tipo,categoria_1,categoria_2,categoria_3,categoria_4,aliases,rotacion_index,mental_priority,descripcion,image_url,en_catalogo,is_mock,fuente_hoja
1160,LIMPIADOR CONCENTRADO LECHOSO PROCENEX — 5 L,11950.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea tradicional,5 L,1160|limpiador concentrado lechoso procenex|limpiador concentrado|5 l|dinamic|dinamicquim|limpiador|concentrado|lechoso|procenex,0.88,0.83,"Producto para pisos Limpiador Concentrado Lechoso Procenex, marca Dinamic, 5 L, dilución 1 LT + 60.",,True,True,pagina-2
1165,LIMPIADOR CONCENTRADO TRANSPARENTE FLORAL — 5 L,11950.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea tradicional,5 L,1165|limpiador concentrado transparente floral|limpiador concentrado|5 l|dinamic|dinamicquim|limpiador|concentrado|transparente|floral,0.88,0.83,"Producto para pisos Limpiador Concentrado Transparente Floral, marca Dinamic, 5 L, dilución 1 LT + 60.",,True,True,pagina-2
1166,LIMPIADOR CONCENTRADO TRANSPARENTE BAMBU — 5 L,11950.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea tradicional,5 L,1166|limpiador concentrado transparente bambu|limpiador concentrado|5 l|dinamic|dinamicquim|limpiador|concentrado|transparente|bambu,0.88,0.83,"Producto para pisos Limpiador Concentrado Transparente Bambu, marca Dinamic, 5 L, dilución 1 LT + 60.",,True,True,pagina-2
1167,LIMPIADOR CONCENTRADO MORA TRANSP. (LILA) — 5 L,13000.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea innovadora,5 L,1167|limpiador concentrado mora transp. (lila)|limpiador concentrado|5 l|dinamic|dinamicquim|limpiador|concentrado|mora|transp,0.88,0.83,"Producto para pisos LIMPIADOR CONCENTRADO MORA TRANSP. (lila), marca Dinamic, 5 L, dilución 1 LT + 60.",,True,True,pagina-2
1170,LIMPIADOR CONCENTRADO CITRAL TRANSP. (VERDE) — 5 L,13000.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea innovadora,5 L,1170|limpiador concentrado citral transp. (verde)|limpiador concentrado|5 l|dinamic|dinamicquim|limpiador|concentrado|citral|transp,0.88,0.83,"Producto para pisos LIMPIADOR CONCENTRADO CITRAL TRANSP. (verde), marca Dinamic, 5 L, dilución 1 LT + 60.",,True,True,pagina-2
1184,LIMPIADOR CONCENTRADO SANDALO TRANSP. ( AZUL ) — 5 L,13000.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea innovadora,5 L,1184|limpiador concentrado sandalo transp. ( azul )|limpiador concentrado|5 l|dinamic|dinamicquim|limpiador|concentrado|sandalo|transp,0.88,0.83,"Producto para pisos LIMPIADOR CONCENTRADO SANDALO TRANSP. ( azul ), marca Dinamic, 5 L, dilución 1 LT + 60.",,True,True,pagina-2
144,LIMPIADOR CONCENTRADO TRANSPARENTE BRISA POLAR — 1/4,10900.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea tradicional,1/4,144|limpiador concentrado transparente brisa polar|limpiador concentrado|1/4|dinamic|dinamicquim|limpiador|concentrado|transparente|brisa,0.88,0.83,"Producto para pisos Limpiador Concentrado Transparente Brisa Polar, marca Dinamic, 1/4, dilución 1 LT + 60.",,True,True,pagina-2
158,LIMPIADOR CONCENTRADO TRANSPARENTE VAINILLA - COCO — 1/4,10900.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea tradicional,1/4,158|limpiador concentrado transparente vainilla - coco|limpiador concentrado|1/4|dinamic|dinamicquim|limpiador|concentrado|transparente|vainilla,0.88,0.83,"Producto para pisos Limpiador Concentrado Transparente Vainilla - Coco, marca Dinamic, 1/4, dilución 1 LT + 60.",,True,True,pagina-2
160,LIMPIADOR CONCENTRADO LECHOSO PROCENEX — 1/4,10900.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea tradicional,1/4,160|limpiador concentrado lechoso procenex|limpiador concentrado|1/4|dinamic|dinamicquim|limpiador|concentrado|lechoso|procenex,0.88,0.83,"Producto para pisos Limpiador Concentrado Lechoso Procenex, marca Dinamic, 1/4, dilución 1 LT + 60.",,True,True,pagina-2
165,LIMPIADOR CONCENTRADO TRANSPARENTE FLORAL — 1/4,10900.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea tradicional,1/4,165|limpiador concentrado transparente floral|limpiador concentrado|1/4|dinamic|dinamicquim|limpiador|concentrado|transparente|floral,0.88,0.83,"Producto para pisos Limpiador Concentrado Transparente Floral, marca Dinamic, 1/4, dilución 1 LT + 60.",,True,True,pagina-2
166,LIMPIADOR CONCENTRADO TRANSPARENTE BAMBU — 1/4,10900.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea tradicional,1/4,166|limpiador concentrado transparente bambu|limpiador concentrado|1/4|dinamic|dinamicquim|limpiador|concentrado|transparente|bambu,0.88,0.83,"Producto para pisos Limpiador Concentrado Transparente Bambu, marca Dinamic, 1/4, dilución 1 LT + 60.",,True,True,pagina-2
167,LIMPIADOR CONCENTRADO MORA TRANSP. (LILA) — 1/4,11950.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea innovadora,1/4,167|limpiador concentrado mora transp. (lila)|limpiador concentrado|1/4|dinamic|dinamicquim|limpiador|concentrado|mora|transp,0.88,0.83,"Producto para pisos LIMPIADOR CONCENTRADO MORA TRANSP. (lila), marca Dinamic, 1/4, dilución 1 LT + 60.",,True,True,pagina-2
170,LIMPIADOR CONCENTRADO CITRAL TRANSP. (VERDE) — 1/4,11950.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea innovadora,1/4,170|limpiador concentrado citral transp. (verde)|limpiador concentrado|1/4|dinamic|dinamicquim|limpiador|concentrado|citral|transp,0.88,0.83,"Producto para pisos LIMPIADOR CONCENTRADO CITRAL TRANSP. (verde), marca Dinamic, 1/4, dilución 1 LT + 60.",,True,True,pagina-2
184,LIMPIADOR CONCENTRADO SANDALO TRANSP. ( AZUL ) — 1/4,11950.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea innovadora,1/4,184|limpiador concentrado sandalo transp. ( azul )|limpiador concentrado|1/4|dinamic|dinamicquim|limpiador|concentrado|sandalo|transp,0.88,0.83,"Producto para pisos LIMPIADOR CONCENTRADO SANDALO TRANSP. ( azul ), marca Dinamic, 1/4, dilución 1 LT + 60.",,True,True,pagina-2
2049,LIMPIADOR CONCENTRADO TRANSPARENTE UVA — 1 L,3595.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea tradicional,1 L,2049|limpiador concentrado transparente uva|limpiador concentrado|1 l|dinamic|dinamicquim|limpiador|concentrado|transparente|uva,0.88,0.83,"Producto para pisos Limpiador Concentrado Transparente Uva, marca Dinamic, 1 L, dilución 1 LT + 60.",,True,True,pagina-2
2050,LIMPIADOR CONCENTRADO LECHOSO/TRANSPARENTE PINO — 1 L,3595.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea clásica,1 L,2050|limpiador concentrado lechoso/transparente pino|limpiador concentrado|1 l|dinamic|dinamicquim|limpiador|concentrado|lechoso|transparente,0.88,0.83,"Producto para pisos Limpiador Concentrado Lechoso/Transparente Pino, marca Dinamic, 1 L, dilución 1 LT + 60.",,True,True,pagina-2
2051,LIMPIADOR CONCENTRADO LECHOSO/TRANSPARENTE LAVANDA — 1 L,3595.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea clásica,1 L,2051|limpiador concentrado lechoso/transparente lavanda|limpiador concentrado|1 l|dinamic|dinamicquim|limpiador|concentrado|lechoso|transparente,0.88,0.83,"Producto para pisos Limpiador Concentrado Lechoso/Transparente Lavanda, marca Dinamic, 1 L, dilución 1 LT + 60.",,True,True,pagina-2
2052,LIMPIADOR CONCENTRADO LECHOSO/TRANSPARENTE ARPEGE — 1 L,3595.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea tradicional,1 L,2052|limpiador concentrado lechoso/transparente arpege|limpiador concentrado|1 l|dinamic|dinamicquim|limpiador|concentrado|lechoso|transparente,0.88,0.83,"Producto para pisos Limpiador Concentrado Lechoso/Transparente Arpege, marca Dinamic, 1 L, dilución 1 LT + 60.",,True,True,pagina-2
2053,LIMPIADOR CONCENTRADO LECHOSO/TRANSPARENTE CHERRY — 1 L,3595.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea clásica,1 L,2053|limpiador concentrado lechoso/transparente cherry|limpiador concentrado|1 l|dinamic|dinamicquim|limpiador|concentrado|lechoso|transparente,0.88,0.83,"Producto para pisos Limpiador Concentrado Lechoso/Transparente Cherry, marca Dinamic, 1 L, dilución 1 LT + 60.",,True,True,pagina-2
2054,LIMPIADOR CONCENTRADO LECHOSO/TRANSPARENTE BEBE — 1 L,3595.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea tradicional,1 L,2054|limpiador concentrado lechoso/transparente bebe|limpiador concentrado|1 l|dinamic|dinamicquim|limpiador|concentrado|lechoso|transparente,0.88,0.83,"Producto para pisos Limpiador Concentrado Lechoso/Transparente Bebe, marca Dinamic, 1 L, dilución 1 LT + 60.",,True,True,pagina-2
2055,LIMPIADOR CONCENTRADO LECHOSO/TRANSPARENTE MARINA — 1 L,3595.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea tradicional,1 L,2055|limpiador concentrado lechoso/transparente marina|limpiador concentrado|1 l|dinamic|dinamicquim|limpiador|concentrado|lechoso|transparente,0.88,0.83,"Producto para pisos Limpiador Concentrado Lechoso/Transparente Marina, marca Dinamic, 1 L, dilución 1 LT + 60.",,True,True,pagina-2
2056,LIMPIADOR CONCENTRADO LECHOSO/TRANSPARENTE LIMON — 1 L,3595.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea clásica,1 L,2056|limpiador concentrado lechoso/transparente limon|limpiador concentrado|1 l|dinamic|dinamicquim|limpiador|concentrado|lechoso|transparente,0.88,0.83,"Producto para pisos Limpiador Concentrado Lechoso/Transparente Limon, marca Dinamic, 1 L, dilución 1 LT + 60.",,True,True,pagina-2
2057,LIMPIADOR CONCENTRADO TRANSPARENTE COLONIA BLUE — 1 L,3595.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea tradicional,1 L,2057|limpiador concentrado transparente colonia blue|limpiador concentrado|1 l|dinamic|dinamicquim|limpiador|concentrado|transparente|colonia,0.88,0.83,"Producto para pisos Limpiador Concentrado Transparente Colonia Blue, marca Dinamic, 1 L, dilución 1 LT + 60.",,True,True,pagina-2
2058,LIMPIADOR CONCENTRADO FLOR DE LIZ LECHOSO (VIOLETA) — 1 L,3750.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea innovadora,1 L,2058|limpiador concentrado flor de liz lechoso (violeta)|limpiador concentrado|1 l|dinamic|dinamicquim|limpiador|concentrado|flor|liz,0.88,0.83,"Producto para pisos LIMPIADOR CONCENTRADO FLOR DE LIZ LECHOSO (violeta), marca Dinamic, 1 L, dilución 1 LT + 60.",,True,True,pagina-2
2059,LIMPIADOR CONCENTRADO FRESCURAL LECHOSO (AMARILLO) — 1 L,3750.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea innovadora,1 L,2059|limpiador concentrado frescural lechoso (amarillo)|limpiador concentrado|1 l|dinamic|dinamicquim|limpiador|concentrado|frescural|lechoso,0.88,0.83,"Producto para pisos LIMPIADOR CONCENTRADO FRESCURAL LECHOSO (amarillo), marca Dinamic, 1 L, dilución 1 LT + 60.",,True,True,pagina-2
2061,LIMPIADOR CONCENTRADO NARANJA CARAMELO TRANSP. (NARANAJA) — 1 L,3750.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea innovadora,1 L,2061|limpiador concentrado naranja caramelo transp. (naranaja)|limpiador concentrado|1 l|dinamic|dinamicquim|limpiador|concentrado|naranja|caramelo,0.88,0.83,"Producto para pisos LIMPIADOR CONCENTRADO NARANJA CARAMELO TRANSP. (naranaja), marca Dinamic, 1 L, dilución 1 LT + 60.",,True,True,pagina-2
2064,LIMPIADOR CONCENTRADO TRANSPARENTE PAPAYA — 1 L,3595.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea tradicional,1 L,2064|limpiador concentrado transparente papaya|limpiador concentrado|1 l|dinamic|dinamicquim|limpiador|concentrado|transparente|papaya,0.88,0.83,"Producto para pisos Limpiador Concentrado Transparente Papaya, marca Dinamic, 1 L, dilución 1 LT + 60.",,True,True,pagina-2
2067,LIMPIADOR CONCENTRADO TRANSPARENTE CHIPRE — 1 L,3595.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea tradicional,1 L,2067|limpiador concentrado transparente chipre|limpiador concentrado|1 l|dinamic|dinamicquim|limpiador|concentrado|transparente|chipre,0.88,0.83,"Producto para pisos Limpiador Concentrado Transparente Chipre, marca Dinamic, 1 L, dilución 1 LT + 60.",,True,True,pagina-2
2069,LIMPIADOR CONCENTRADO LECHOSO/TRANSPARENTE CONIGLIO — 1 L,3595.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea tradicional,1 L,2069|limpiador concentrado lechoso/transparente coniglio|limpiador concentrado|1 l|dinamic|dinamicquim|limpiador|concentrado|lechoso|transparente,0.88,0.83,"Producto para pisos Limpiador Concentrado Lechoso/Transparente Coniglio, marca Dinamic, 1 L, dilución 1 LT + 60.",,True,True,pagina-2
2070,CIPERMETRINA P/ DILUIR ( K-OTRINA ) EMULSIONADA DILUSION 1/20 LTS — 1 L,16700.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea clásica,1 L,2070|cipermetrina p/ diluir ( k-otrina ) emulsionada dilusion 1/20 lts|limpiador concentrado|1 l|dinamic|dinamicquim|cipermetrina|diluir|otrina|emulsionada,0.88,0.83,"Producto para pisos Cipermetrina P/ Diluir ( K-Otrina ) Emulsionada Dilusion, marca Dinamic, 1 L, dilución 1 LT + 20.",,True,True,pagina-2
2071,LIMPIADOR CONCENTRADO LAVANDA GLADE TRANSP. (VIOLETA) — 1 L,3750.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea innovadora,1 L,2071|limpiador concentrado lavanda glade transp. (violeta)|limpiador concentrado|1 l|dinamic|dinamicquim|limpiador|concentrado|lavanda|glade,0.88,0.83,"Producto para pisos LIMPIADOR CONCENTRADO LAVANDA GLADE TRANSP. (violeta), marca Dinamic, 1 L, dilución 1 LT + 60.",,True,True,pagina-2
2072,LIMPIADOR CONCENTRADO LECHOSO/TRANSPARENTE CHICLE — 1 L,3595.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea clásica,1 L,2072|limpiador concentrado lechoso/transparente chicle|limpiador concentrado|1 l|dinamic|dinamicquim|limpiador|concentrado|lechoso|transparente,0.88,0.83,"Producto para pisos Limpiador Concentrado Lechoso/Transparente Chicle, marca Dinamic, 1 L, dilución 1 LT + 60.",,True,True,pagina-2
2109,LIMPIADOR CONCENTRADO TRANSPARENTE PINOLUZ — 1 L,3595.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea clásica,1 L,2109|limpiador concentrado transparente pinoluz|limpiador concentrado|1 l|dinamic|dinamicquim|limpiador|concentrado|transparente|pinoluz,0.88,0.83,"Producto para pisos Limpiador Concentrado Transparente Pinoluz, marca Dinamic, 1 L, dilución 1 LT + 60.",,True,True,pagina-2
2144,LIMPIADOR CONCENTRADO TRANSPARENTE BRISA POLAR — 1 L,3595.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea tradicional,1 L,2144|limpiador concentrado transparente brisa polar|limpiador concentrado|1 l|dinamic|dinamicquim|limpiador|concentrado|transparente|brisa,0.88,0.83,"Producto para pisos Limpiador Concentrado Transparente Brisa Polar, marca Dinamic, 1 L, dilución 1 LT + 60.",,True,True,pagina-2
2158,LIMPIADOR CONCENTRADO TRANSPARENTE VAINILLA - COCO — 1 L,3595.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea tradicional,1 L,2158|limpiador concentrado transparente vainilla - coco|limpiador concentrado|1 l|dinamic|dinamicquim|limpiador|concentrado|transparente|vainilla,0.88,0.83,"Producto para pisos Limpiador Concentrado Transparente Vainilla - Coco, marca Dinamic, 1 L, dilución 1 LT + 60.",,True,True,pagina-2
2160,LIMPIADOR CONCENTRADO LECHOSO PROCENEX — 1 L,3595.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea tradicional,1 L,2160|limpiador concentrado lechoso procenex|limpiador concentrado|1 l|dinamic|dinamicquim|limpiador|concentrado|lechoso|procenex,0.88,0.83,"Producto para pisos Limpiador Concentrado Lechoso Procenex, marca Dinamic, 1 L, dilución 1 LT + 60.",,True,True,pagina-2
2165,LIMPIADOR CONCENTRADO TRANSPARENTE FLORAL — 1 L,3595.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea tradicional,1 L,2165|limpiador concentrado transparente floral|limpiador concentrado|1 l|dinamic|dinamicquim|limpiador|concentrado|transparente|floral,0.88,0.83,"Producto para pisos Limpiador Concentrado Transparente Floral, marca Dinamic, 1 L, dilución 1 LT + 60.",,True,True,pagina-2
2166,LIMPIADOR CONCENTRADO TRANSPARENTE BAMBU — 1 L,3595.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea tradicional,1 L,2166|limpiador concentrado transparente bambu|limpiador concentrado|1 l|dinamic|dinamicquim|limpiador|concentrado|transparente|bambu,0.88,0.83,"Producto para pisos Limpiador Concentrado Transparente Bambu, marca Dinamic, 1 L, dilución 1 LT + 60.",,True,True,pagina-2
2167,LIMPIADOR CONCENTRADO MORA TRANSP. (LILA) — 1 L,3750.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea innovadora,1 L,2167|limpiador concentrado mora transp. (lila)|limpiador concentrado|1 l|dinamic|dinamicquim|limpiador|concentrado|mora|transp,0.88,0.83,"Producto para pisos LIMPIADOR CONCENTRADO MORA TRANSP. (lila), marca Dinamic, 1 L, dilución 1 LT + 60.",,True,True,pagina-2
2170,LIMPIADOR CONCENTRADO CITRAL TRANSP. (VERDE) — 1 L,3750.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea innovadora,1 L,2170|limpiador concentrado citral transp. (verde)|limpiador concentrado|1 l|dinamic|dinamicquim|limpiador|concentrado|citral|transp,0.88,0.83,"Producto para pisos LIMPIADOR CONCENTRADO CITRAL TRANSP. (verde), marca Dinamic, 1 L, dilución 1 LT + 60.",,True,True,pagina-2
2184,LIMPIADOR CONCENTRADO SANDALO TRANSP. ( AZUL ) — 1 L,3750.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea innovadora,1 L,2184|limpiador concentrado sandalo transp. ( azul )|limpiador concentrado|1 l|dinamic|dinamicquim|limpiador|concentrado|sandalo|transp,0.88,0.83,"Producto para pisos LIMPIADOR CONCENTRADO SANDALO TRANSP. ( azul ), marca Dinamic, 1 L, dilución 1 LT + 60.",,True,True,pagina-2
49,LIMPIADOR CONCENTRADO TRANSPARENTE UVA — 1/4,10900.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea tradicional,1/4,49|limpiador concentrado transparente uva|limpiador concentrado|1/4|dinamic|dinamicquim|limpiador|concentrado|transparente|uva,0.88,0.83,"Producto para pisos Limpiador Concentrado Transparente Uva, marca Dinamic, 1/4, dilución 1 LT + 60.",,True,True,pagina-2
50,LIMPIADOR CONCENTRADO LECHOSO/TRANSPARENTE PINO — 1/4,10900.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea clásica,1/4,50|limpiador concentrado lechoso/transparente pino|limpiador concentrado|1/4|dinamic|dinamicquim|limpiador|concentrado|lechoso|transparente,0.88,0.83,"Producto para pisos Limpiador Concentrado Lechoso/Transparente Pino, marca Dinamic, 1/4, dilución 1 LT + 60.",,True,True,pagina-2
51,LIMPIADOR CONCENTRADO LECHOSO/TRANSPARENTE LAVANDA — 1/4,10900.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea clásica,1/4,51|limpiador concentrado lechoso/transparente lavanda|limpiador concentrado|1/4|dinamic|dinamicquim|limpiador|concentrado|lechoso|transparente,0.88,0.83,"Producto para pisos Limpiador Concentrado Lechoso/Transparente Lavanda, marca Dinamic, 1/4, dilución 1 LT + 60.",,True,True,pagina-2
52,LIMPIADOR CONCENTRADO LECHOSO/TRANSPARENTE ARPEGE — 1/4,10900.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea tradicional,1/4,52|limpiador concentrado lechoso/transparente arpege|limpiador concentrado|1/4|dinamic|dinamicquim|limpiador|concentrado|lechoso|transparente,0.88,0.83,"Producto para pisos Limpiador Concentrado Lechoso/Transparente Arpege, marca Dinamic, 1/4, dilución 1 LT + 60.",,True,True,pagina-2
53,LIMPIADOR CONCENTRADO LECHOSO/TRANSPARENTE CHERRY — 1/4,10900.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea clásica,1/4,53|limpiador concentrado lechoso/transparente cherry|limpiador concentrado|1/4|dinamic|dinamicquim|limpiador|concentrado|lechoso|transparente,0.88,0.83,"Producto para pisos Limpiador Concentrado Lechoso/Transparente Cherry, marca Dinamic, 1/4, dilución 1 LT + 60.",,True,True,pagina-2
54,LIMPIADOR CONCENTRADO LECHOSO/TRANSPARENTE BEBE — 1/4,10900.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea tradicional,1/4,54|limpiador concentrado lechoso/transparente bebe|limpiador concentrado|1/4|dinamic|dinamicquim|limpiador|concentrado|lechoso|transparente,0.88,0.83,"Producto para pisos Limpiador Concentrado Lechoso/Transparente Bebe, marca Dinamic, 1/4, dilución 1 LT + 60.",,True,True,pagina-2
55,LIMPIADOR CONCENTRADO LECHOSO CITRONELLA — 1/4,10900.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea clásica,1/4,55|limpiador concentrado lechoso citronella|limpiador concentrado|1/4|dinamic|dinamicquim|limpiador|concentrado|lechoso|citronella,0.88,0.83,"Producto para pisos Limpiador Concentrado Lechoso Citronella, marca Dinamic, 1/4, dilución 1 LT + 60.",,True,True,pagina-2
56,LIMPIADOR CONCENTRADO LECHOSO/TRANSPARENTE LIMON — 1/4,10900.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea clásica,1/4,56|limpiador concentrado lechoso/transparente limon|limpiador concentrado|1/4|dinamic|dinamicquim|limpiador|concentrado|lechoso|transparente,0.88,0.83,"Producto para pisos Limpiador Concentrado Lechoso/Transparente Limon, marca Dinamic, 1/4, dilución 1 LT + 60.",,True,True,pagina-2
57,LIMPIADOR CONCENTRADO TRANSPARENTE COLONIA BLUE — 1/4,10900.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea tradicional,1/4,57|limpiador concentrado transparente colonia blue|limpiador concentrado|1/4|dinamic|dinamicquim|limpiador|concentrado|transparente|colonia,0.88,0.83,"Producto para pisos Limpiador Concentrado Transparente Colonia Blue, marca Dinamic, 1/4, dilución 1 LT + 60.",,True,True,pagina-2
58,LIMPIADOR CONCENTRADO FLOR DE LIZ LECHOSO (VIOLETA) — 1/4,11950.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea innovadora,1/4,58|limpiador concentrado flor de liz lechoso (violeta)|limpiador concentrado|1/4|dinamic|dinamicquim|limpiador|concentrado|flor|liz,0.88,0.83,"Producto para pisos LIMPIADOR CONCENTRADO FLOR DE LIZ LECHOSO (violeta), marca Dinamic, 1/4, dilución 1 LT + 60.",,True,True,pagina-2
59,LIMPIADOR CONCENTRADO FRESCURAL LECHOSO (AMARILLO) — 1/4,11950.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea innovadora,1/4,59|limpiador concentrado frescural lechoso (amarillo)|limpiador concentrado|1/4|dinamic|dinamicquim|limpiador|concentrado|frescural|lechoso,0.88,0.83,"Producto para pisos LIMPIADOR CONCENTRADO FRESCURAL LECHOSO (amarillo), marca Dinamic, 1/4, dilución 1 LT + 60.",,True,True,pagina-2
61,LIMPIADOR CONCENTRADO NARANJA CARAMELO TRANSP. (NARANAJA) — 1/4,11950.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea innovadora,1/4,61|limpiador concentrado naranja caramelo transp. (naranaja)|limpiador concentrado|1/4|dinamic|dinamicquim|limpiador|concentrado|naranja|caramelo,0.88,0.83,"Producto para pisos LIMPIADOR CONCENTRADO NARANJA CARAMELO TRANSP. (naranaja), marca Dinamic, 1/4, dilución 1 LT + 60.",,True,True,pagina-2
63,LIMPIADOR CONCENTRADO LECHOSO/TRANSPARENTE MARINA — 1/4,10900.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea tradicional,1/4,63|limpiador concentrado lechoso/transparente marina|limpiador concentrado|1/4|dinamic|dinamicquim|limpiador|concentrado|lechoso|transparente,0.88,0.83,"Producto para pisos Limpiador Concentrado Lechoso/Transparente Marina, marca Dinamic, 1/4, dilución 1 LT + 60.",,True,True,pagina-2
64,LIMPIADOR CONCENTRADO TRANSPARENTE PAPAYA — 1/4,10900.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea tradicional,1/4,64|limpiador concentrado transparente papaya|limpiador concentrado|1/4|dinamic|dinamicquim|limpiador|concentrado|transparente|papaya,0.88,0.83,"Producto para pisos Limpiador Concentrado Transparente Papaya, marca Dinamic, 1/4, dilución 1 LT + 60.",,True,True,pagina-2
67,LIMPIADOR CONCENTRADO TRANSPARENTE CHIPRE — 1/4,10900.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea tradicional,1/4,67|limpiador concentrado transparente chipre|limpiador concentrado|1/4|dinamic|dinamicquim|limpiador|concentrado|transparente|chipre,0.88,0.83,"Producto para pisos Limpiador Concentrado Transparente Chipre, marca Dinamic, 1/4, dilución 1 LT + 60.",,True,True,pagina-2
69,LIMPIADOR CONCENTRADO LECHOSO/TRANSPARENTE CONIGLIO — 1/4,10900.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea tradicional,1/4,69|limpiador concentrado lechoso/transparente coniglio|limpiador concentrado|1/4|dinamic|dinamicquim|limpiador|concentrado|lechoso|transparente,0.88,0.83,"Producto para pisos Limpiador Concentrado Lechoso/Transparente Coniglio, marca Dinamic, 1/4, dilución 1 LT + 60.",,True,True,pagina-2
71,LIMPIADOR CONCENTRADO LAVANDA GLADE TRANSP. (VIOLETA) — 1/4,11950.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea innovadora,1/4,71|limpiador concentrado lavanda glade transp. (violeta)|limpiador concentrado|1/4|dinamic|dinamicquim|limpiador|concentrado|lavanda|glade,0.88,0.83,"Producto para pisos LIMPIADOR CONCENTRADO LAVANDA GLADE TRANSP. (violeta), marca Dinamic, 1/4, dilución 1 LT + 60.",,True,True,pagina-2
72,LIMPIADOR CONCENTRADO LECHOSO/TRANSPARENTE CHICLE — 1/4,10900.0,409,1,unidad,unidad,Pisos,Limpiador concentrado,Línea clásica,1/4,72|limpiador concentrado lechoso/transparente chicle|limpiador concentrado|1/4|dinamic|dinamicquim|limpiador|concentrado|lechoso|transparente,0.88,0.83,"Producto para pisos Limpiador Concentrado Lechoso/Transparente Chicle, marca Dinamic, 1/4, dilución 1 LT + 60.",,True,True,pagina-2
1113,ALCOHOL ETILICO SUELTO 96º — 5 L,3333.0,229,1,unidad,unidad,Químicos,Insumos,Dinamic,5 L,1113|alcohol etilico suelto 96º|insumos|5 l|dinamic|dinamicquim|alcohol|etilico|suelto,0.45,0.4,"Insumo químico Alcohol Etilico Suelto 96º, marca Dinamic, 5 L, listo para usar.",,True,True,pagina-3
