codigo_producto,nombre,descripcion_original,descripcion_mejorada,alias_propuestos,accion
CIP-0559,GLADE TOQUE REPUESTO - HARMONY,"Aromatizante de ambientes GLADE TOQUE REPUESTO - HARMONY, marca Glade.",Aromatizante en repuesto Glade Toque Harmony con aroma a jazmín y jacinto.,perfume de ambiente|ambientador|aromatizante,ACTUALIZAR
CIP-0560,GLADE TOQUE REPUESTO - I LOVE YOU,"Aromatizante de ambientes GLADE TOQUE REPUESTO - I LOVE YOU, marca Glade.","Aromatizante en spray fragancia floral, marca Glade, 380 cc.",perfume de ambiente|ambientador|spray aromatizante,ACTUALIZAR
CIP-0561,GLADE TOQUE REPUESTO - LAVANDA,"Aromatizante de ambientes GLADE TOQUE REPUESTO - LAVANDA, marca Glade.","Aromatizante en repuesto Glade Toque aroma lavanda, 9 g.",perfume de ambiente|aromatizante|fragancia,ACTUALIZAR
CIP-0562,GLADE TOQUE REPUESTO - LIMON,"Aromatizante de ambientes GLADE TOQUE REPUESTO - LIMON, marca Glade.","Aromatizante en formato de repuesto con fragancia a limón, marca Glade.",perfume de ambiente|ambientador|aromatizante,ACTUALIZAR
CIP-0563,GLADE TOQUE REPUESTO - MAÑ. DE CAMPO,"Aromatizante de ambientes GLADE TOQUE REPUESTO - MAÑ. DE CAMPO, marca Glade.","Aromatizante de ambientes Glade Toque repuesto fragancia mañana de campo, 9 g.",perfume de ambiente|aromatizante,ACTUALIZAR
CIP-0564,GLADE TOQUE REPUESTO - MELODIA BA,"Aromatizante de ambientes GLADE TOQUE REPUESTO - MELODIA BA, marca Glade.","Aromatizante de ambientes Glade Toque repuesto Melodía BA, formato compacto.",perfume de ambiente|aroma|ambientador,ACTUALIZAR
CIP-0565,GLADE TOQUE REPUESTO - MENTA Y VA,"Aromatizante de ambientes GLADE TOQUE REPUESTO - MENTA Y VA, marca Glade.","Aromatizante de ambientes Glade Toque repuesto menta y vainilla, 9 g.",perfume de ambiente|aroma|ambientador,ACTUALIZAR
CIP-0566,GLADE TOQUE REPUESTO - PARAISO AZUL,"Aromatizante de ambientes GLADE TOQUE REPUESTO - PARAISO AZUL, marca Glade.","Repuesto para difusor de aroma, fragancia paraíso azul, marca Glade, x3 unidades.",aromatizante|perfume de ambiente|repuesto de aroma,ACTUALIZAR
CIP-0567,GLADE TOQUE REPUESTO - PLACER FLO,"Aromatizante de ambientes GLADE TOQUE REPUESTO - PLACER FLO, marca Glade.","Aromatizante en repuesto Placer Floral y Frutos Rojos, marca Glade, 270 ml.",perfume de ambiente|ambientador|fragancia,ACTUALIZAR
CIP-0568,GLADE TOQUE REPUESTO - RITMO CITR,"Aromatizante de ambientes GLADE TOQUE REPUESTO - RITMO CITR, marca Glade.","Aromatizante en aerosol ritmo cítrico, marca Glade, 175 g.",perfume de ambiente|ambientador|aromatizante,ACTUALIZAR
CIP-0570,GLADE TOQUE REPUESTO X 2,"Aromatizante de ambientes GLADE TOQUE REPUESTO X 2, marca Glade.","Repuesto para difusor de aroma Glade Toque, pack de 2 unidades de 9 g.",aromatizante|perfume de ambiente|repuesto de aroma,ACTUALIZAR
CIP-0571,HISOPOS ALGABO BABY X 30,"Algodón HISOPOS ALGABO BABY X 30, marca Algabo, línea Ciprés Limpieza, Villa Constitución.","Hisopos de seguridad para bebés, marca Algabo, presentación de 30 unidades.",hisopos|hisopos de bebé|hisopos de algodón,ACTUALIZAR
CIP-0572,HISOPOS ALGABO X 100 UNID,"Algodón HISOPOS ALGABO X 100 UNID, marca Algabo, línea Ciprés Limpieza, Villa Constitución.","Hisopos de algodón desechables, marca Algabo, presentación de 100 unidades.",hisopos|hisopos de algodón|hisopos descartables,ACTUALIZAR
CIP-0573,HORNILLO SAPHIRUS CHICO,"Aromatizante de ambientes HORNILLO SAPHIRUS CHICO, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Hornillo de cerámica chico, marca Saphirus, color blanco, dimensiones 6 cm x 9 cm.",hornillo|hornito,ACTUALIZAR
CIP-0574,HORNILLO SAPHIRUS GRANDE,"Aromatizante de ambientes HORNILLO SAPHIRUS GRANDE, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Hornillo de cerámica grande marca Saphirus, diseñado para difusión de fragancias.",hornito|hornillo a vela,ACTUALIZAR
CIP-0575,HORQUETA CON CLIP VULCANO,"Producto para pileta HORQUETA CON CLIP VULCANO, marca Vulcano, línea Ciprés Limpieza, Villa Constitución.","Horqueta con clip para limpiafondo de aluminio, marca Vulcano, 35-48 cm.",horqueta|clip|accesorio de limpieza,ACTUALIZAR
CIP-0576,IONIZADOR SOLAR VULCANO,"Producto para pileta IONIZADOR SOLAR VULCANO, marca Vulcano, línea Ciprés Limpieza, Villa Constitución.","Ionizador solar para piletas modelo ION-100, marca Vulcano.",ionizador de pileta|ionizador solar,ACTUALIZAR
CIP-0604,KIT BASICO SAPHIRUS,"Aromatizante de ambientes KIT BASICO SAPHIRUS, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.",Kit de aromatizadores Saphirus con 16 fragancias variadas para ambientar espacios.,aromatizadores|perfumes de ambiente|ambientadores,ACTUALIZAR
CIP-0605,KIT EMPRENDEDOR SAPHIRUS,"Aromatizante de ambientes KIT EMPRENDEDOR SAPHIRUS, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.",Kit de aromatizantes Saphirus con 36 productos variados para ambientación.,aromatizantes|perfumes de ambiente|ambientadores,ACTUALIZAR
CIP-0606,KIT INICIAL SAPHIRUS,"Aromatizante de ambientes KIT INICIAL SAPHIRUS, marca Saphirus, línea Ciprés Limpieza, Villa Constitución.","Kit de aromatizadores para automóviles, marca Saphirus, incluye fragancias variadas.",aromatizador|perfume de auto|ambientador,ACTUALIZAR
CIP-0627,LIMPIAFONDO 8 RUEDAS FIJAS VULCANO,"Producto para pileta LIMPIAFONDO 8 RUEDAS FIJAS VULCANO, marca Vulcano.","Limpiador de fondo para pileta con 8 ruedas fijas, marca Vulcano.",limpiafondo|barrefondo|limpiador de pileta,ACTUALIZAR
CIP-0628,LIMPIAFONDO OVALADO VULCANO,"Producto para pileta LIMPIAFONDO OVALADO VULCANO, marca Vulcano, línea Ciprés Limpieza, Villa Constitución.","Limpiafondo ovalado manual para piscinas, marca Vulcano, fabricado en polipropileno.",barrefondo|limpiafondos|cepillo para pileta,ACTUALIZAR
CIP-0629,LIMPIAFONDO TRIANGULAR VULCANO,"Producto para pileta LIMPIAFONDO TRIANGULAR VULCANO, marca Vulcano, línea Ciprés Limpieza, Villa Constitución.",Limpiador de piletas tipo limpiafondo triangular manual marca Vulcano.,limpiador de pileta|barrefondo|cepillo de pileta,ACTUALIZAR
CIP-0632,LYSOFORM AEROSOL 315CC - LAVANDA,"Aromatizante de ambientes LYSOFORM AEROSOL 315CC - LAVANDA, marca Lysoform, 315 cc.","Desinfectante en aerosol de lavanda, marca Lysoform, 315 cc.",desinfectante|spray desinfectante|aerosol|perfume de ambiente,ACTUALIZAR
CIP-0634,LYSOFORM AEROSOL 360CC - AIRE DE MONTAÑA,"Aromatizante de ambientes LYSOFORM AEROSOL 360CC - AIRE DE MONTAÑA, marca Lysoform, 360 cc.","Desinfectante aerosol de ambientes aire de montaña, marca Lysoform, 360 cc.",desinfectante|aerosol|perfume de ambiente,ACTUALIZAR
CIP-0635,LYSOFORM AEROSOL 360CC - BEBE,"Aromatizante de ambientes LYSOFORM AEROSOL 360CC - BEBE, marca Lysoform, 360 cc.","Desinfectante en aerosol fragancia bebé, marca Lysoform, presentación 360 cm³.",desinfectante|aerosol|spray desinfectante,ACTUALIZAR
CIP-0636,LYSOFORM AEROSOL 360CC - BONUS,"Aromatizante de ambientes LYSOFORM AEROSOL 360CC - BONUS, marca Lysoform, 360 cc.",Desinfectante aerosol Lysoform Original 360 cc.,desinfectante|spray desinfectante|aerosol|limpiador,ACTUALIZAR
CIP-0637,LYSOFORM AEROSOL 360CC - CITRICA,"Aromatizante de ambientes LYSOFORM AEROSOL 360CC - CITRICA, marca Lysoform, 360 cc.","Desinfectante en aerosol con fragancia cítrica, marca Lysoform, 360 cc.",desinfectante|aerosol|spray desinfectante,ACTUALIZAR
CIP-0638,LYSOFORM AEROSOL 360CC - FRESCURA CITRICA,"Aromatizante de ambientes LYSOFORM AEROSOL 360CC - FRESCURA CITRICA, marca Lysoform, 360 cc.","Aerosol desinfectante de 360 cc, marca Lysoform, fragancia frescura cítrica.",desinfectante|aromatizante|perfume de ambiente,ACTUALIZAR
CIP-0639,LYSOFORM AEROSOL 360CC - FRUTAL,"Aromatizante de ambientes LYSOFORM AEROSOL 360CC - FRUTAL, marca Lysoform, 360 cc.","Desinfectante aerosol frutal, marca Lysoform, presentación de 360 cc.",desinfectante|aerosol|spray desinfectante|desinfectante en spray,ACTUALIZAR
CIP-0640,LYSOFORM AEROSOL 360CC - FRUTOS DEL BOSQUE,"Aromatizante de ambientes LYSOFORM AEROSOL 360CC - FRUTOS DEL BOSQUE, marca Lysoform, 360 cc.","Desinfectante en aerosol Lysoform aroma frutos del bosque, 360 ml.",desinfectante|aerosol|perfume de ambiente,ACTUALIZAR
CIP-0641,LYSOFORM AEROSOL 360CC - LAVANDA,"Aromatizante de ambientes LYSOFORM AEROSOL 360CC - LAVANDA, marca Lysoform, 360 cc.","Aerosol desinfectante de lavanda, marca Lysoform, presentación 360 cc.",desinfectante|aerosol|perfume de ambiente,ACTUALIZAR
CIP-0649,LYSOFORM LIQUIDO 420CC,"Desinfectante LYSOFORM LIQUIDO 420CC, marca Lysoform, 420 cc, línea Ciprés Limpieza, Villa Constitución.","Detergente líquido desinfectante marca Lysoform, presentación de 420 cc.",lavandina|desinfectante|cloro,ACTUALIZAR
CIP-0650,LYSOFORM MULTISUPERFICIES C/GATILLO,"Desinfectante LYSOFORM MULTISUPERFICIES C/GATILLO, marca Lysoform, línea Ciprés Limpieza, Villa Constitución.","Limpiador multisuperficies con gatillo, marca Lysoform, presentación de 500 ml.",desinfectante|limpiador|spray de limpieza,ACTUALIZAR
CIP-0651,LYSOFORM MULTISUPERFICIES DP X 450,"Desinfectante LYSOFORM MULTISUPERFICIES DP X 450, marca Lysoform, línea Ciprés Limpieza, Villa Constitución.","Limpiador líquido desinfectante de superficies duras, marca Lysoform, 450 mL.",desinfectante|limpiador|lavandina|cloro,ACTUALIZAR
CIP-0652,"MANGUERA FLOT VULCANO 1 1/2"" X MT (GRANDE)","Producto para pileta MANGUERA FLOT VULCANO 1 1/2"" X MT (GRANDE), marca Vulcano.","Manguera flotante de 1 ½ pulgadas para aspiración y limpieza de piscinas, marca Vulcano.",manguera flotante|manguera de piscina|manguera de limpieza,ACTUALIZAR
CIP-0653,"MANGUERA FLOT VULCANO 1 1/4"" X MT (MEDIANA)","Producto para pileta MANGUERA FLOT VULCANO 1 1/4"" X MT (MEDIANA), marca Vulcano.","Manguera flotante de 1 1/4 pulgadas para piletas, marca Vulcano.",manguera de pileta|manguera flotante|manguera para piscina,ACTUALIZAR
CIP-0654,MANGUERA FLOT VULCANO 1 X MT (CHICA),"Producto para pileta MANGUERA FLOT VULCANO 1 X MT (CHICA), marca Vulcano.","Manguera flotante de 1'' de diámetro, marca Vulcano, longitud 1 metro.",manguera|manguera flotante,ACTUALIZAR
CIP-0655,MANGUITO CON CLIP VULCANO,"Producto para pileta MANGUITO CON CLIP VULCANO, marca Vulcano, línea Ciprés Limpieza, Villa Constitución.","Manguito con clip para limpiafondos marca Vulcano, compatible con modelos triangulares y media luna.",manguito|clip|repuesto de limpiafondo,ACTUALIZAR
CIP-0657,MULTIVALVULA 6 VIAS 1 1/2 C /BUJE VULCANO,"Producto para pileta MULTIVALVULA 6 VIAS 1 1/2 C /BUJE VULCANO, marca Vulcano.","Multiválvula de 6 vías de PVC, marca Vulcano, conexión de 1 1/2 pulgadas.",válvula|multiválvula|válvula de piscina,ACTUALIZAR
CIP-0798,PERNO CORTO X 2 VULCANO,"Producto para pileta PERNO CORTO X 2 VULCANO, marca Vulcano.","Perno corto de 2 pulgadas, marca Vulcano.",tornillo|perno,ACTUALIZAR
CIP-0799,PERNO LARGO X 1 VULCANO,"Producto para pileta PERNO LARGO X 1 VULCANO, marca Vulcano.","Perno largo de 1 pulgada, marca Vulcano.",tornillo|perno,ACTUALIZAR
CIP-0810,POETT DES. AMB AEROSOL 360CC - ALEGRA TU DIA,"Aromatizante de ambientes POETT DES. AMB AEROSOL 360CC - ALEGRA TU DIA, marca Poett, 360 cc.","Aromatizador de ambiente aerosol 360 cc, marca Poett, fragancia Alegra Tu Día.",perfume de ambiente|aromatizante|desodorante de ambiente,ACTUALIZAR
CIP-0811,POETT DES. AMB AEROSOL 360CC - BEBE,"Aromatizante de ambientes POETT DES. AMB AEROSOL 360CC - BEBE, marca Poett, 360 cc.","Desodorante de ambiente en aerosol 360 cc, marca Poett, fragancia suavidad de bebé.",desodorante de ambiente|aromatizante|perfume de ambiente,ACTUALIZAR
CIP-0812,POETT DES. AMB AEROSOL 360CC - BOSQUE DE BAMBOO,"Aromatizante de ambientes POETT DES. AMB AEROSOL 360CC - BOSQUE DE BAMBOO, marca Poett, 360 cc.","Aromatizador de ambiente aerosol 360 cc, marca Poett, aroma bosque de bamboo.",perfume de ambiente|aromatizante,ACTUALIZAR
CIP-0813,POETT DES. AMB AEROSOL 360CC - DESPERTAR DE ENERGIA,"Aromatizante de ambientes POETT DES. AMB AEROSOL 360CC - DESPERTAR DE ENERGIA, marca Poett, 360 cc.","Aromatizante en aerosol 360 cc, marca Poett, fragancia Despertar de energía.",perfume de ambiente|ambientador|desodorante de ambiente,ACTUALIZAR
CIP-0814,POETT DES. AMB AEROSOL 360CC - ESPIRITU PLAY,"Aromatizante de ambientes POETT DES. AMB AEROSOL 360CC - ESPIRITU PLAY, marca Poett, 360 cc.","Aromatizante en aerosol 360 cc, marca Poett, fragancia Espíritu Play.",perfume de ambiente|desodorante de ambiente|aromatizante,ACTUALIZAR
CIP-0815,POETT DES. AMB AEROSOL 360CC - FLORES EN PRIMAVERA,"Aromatizante de ambientes POETT DES. AMB AEROSOL 360CC - FLORES EN PRIMAVERA, marca Poett, 360 cc.","Aromatizante en aerosol 360 cc, marca Poett, fragancia flores de primavera.",perfume de ambiente|ambientador|desodorante de ambiente,ACTUALIZAR
CIP-0816,POETT DES. AMB AEROSOL 360CC - LAVANDA,"Aromatizante de ambientes POETT DES. AMB AEROSOL 360CC - LAVANDA, marca Poett, 360 cc.","Desodorante ambiental aerosol 360 cc, marca Poett, fragancia lavanda.",desodorante de ambiente|aromatizante|perfume de ambiente,ACTUALIZAR
CIP-0817,POETT DES. AMB AEROSOL 360CC - MUSICA EN PRIMAVERA,"Aromatizante de ambientes POETT DES. AMB AEROSOL 360CC - MUSICA EN PRIMAVERA, marca Poett, 360 cc.","Desodorante en aerosol de 360 cc, marca Poett, fragancia música en primavera.",perfume de ambiente|ambientador|desodorante de ambiente,ACTUALIZAR
CIP-0818,POETT DES. AMB AEROSOL 360CC - SOLO PARA TI,"Aromatizante de ambientes POETT DES. AMB AEROSOL 360CC - SOLO PARA TI, marca Poett, 360 cc.","Desodorante ambiental en aerosol 360 cc, marca Poett, fragancia Solo Para Ti.",desodorante de ambiente|perfume de ambiente|aromatizante,ACTUALIZAR
CIP-0828,RAID 4 TOQUES SIN OLOR,"Insecticida RAID 4 TOQUES SIN OLOR, marca Raid, línea Ciprés Limpieza, Villa Constitución.","Insecticida Raid 4 Toques sin olor, presentación en aerosol de 300 cc.",insecticida|spray anti mosquitos|repelente de insectos,ACTUALIZAR
CIP-0829,RAID 45 NOCHES APARATO,"Insecticida RAID 45 NOCHES APARATO, marca Raid, línea Ciprés Limpieza, Villa Constitución.","Insecticida en aparato eléctrico Raid, duración de 45 noches, presentación x3 unidades.",insecticida|repelente|aparato de insectos,ACTUALIZAR
CIP-0830,RAID 45 NOCHES REPUESTO,"Insecticida RAID 45 NOCHES REPUESTO, marca Raid, línea Ciprés Limpieza, Villa Constitución.","Insecticida líquido eléctrico repuesto Raid 45 noches, 32.9 ml, x12 unidades.",insecticida|repelente|repuesto,ACTUALIZAR
CIP-0831,RAID AZUL MMM 360CC,"Insecticida RAID AZUL MMM 360CC, marca Raid, 360 cc, línea Ciprés Limpieza, Villa Constitución.","Insecticida en aerosol Raid Azul Mmm, 360 cc.",insecticida|spray mata insectos|aerosol|mata hormigas,ACTUALIZAR
CIP-0832,RAID CASA JARDIN 390CC,"Insecticida RAID CASA JARDIN 390CC, marca Raid, 390 cc, línea Ciprés Limpieza, Villa Constitución.","Insecticida en aerosol Raid Casa y Jardín, 390 cc para interiores y exteriores.",insecticida|spray antiinsectos|aerosol|repelente de insectos,ACTUALIZAR
CIP-0833,RAID ESPIRALES COUNTRY X 12,"Insecticida RAID ESPIRALES COUNTRY X 12, marca Raid, línea Ciprés Limpieza, Villa Constitución.","Espirales repelentes de mosquitos, marca Raid, presentación de 12 unidades.",espirales|repelente de mosquitos,ACTUALIZAR
CIP-0834,RAID ESPIRALES X 12,"Insecticida RAID ESPIRALES X 12, marca Raid, línea Ciprés Limpieza, Villa Constitución.","Insecticida en espirales, marca Raid, presentación de 12 unidades.",espirales|espirales para mosquitos|espirales insecticidas,ACTUALIZAR
CIP-0835,RAID ESPIRALES X 4,"Insecticida RAID ESPIRALES X 4, marca Raid, línea Ciprés Limpieza, Villa Constitución.","Espirales insecticidas para mosquitos, marca Raid, presentación de 48 unidades en 4 cajas.",espirales|espirales para mosquitos|espirales repelentes,ACTUALIZAR
CIP-0836,RAID ESSENTIALS CASA Y JARDIN,"Insecticida RAID ESSENTIALS CASA Y JARDIN, marca Raid, línea Ciprés Limpieza, Villa Constitución.","Insecticida en aerosol de 360 mL, marca Raid, para casa y jardín.",insecticida|spray insecticida|aerosol insecticida,ACTUALIZAR
CIP-0837,RAID JERINGA MATA CUCARACHAS,"Insecticida RAID JERINGA MATA CUCARACHAS, marca Raid, línea Ciprés Limpieza, Villa Constitución.","Insecticida en gel para cucarachas, marca Raid, formato jeringa.",veneno para cucarachas|gel mata cucarachas|cucarachicida,ACTUALIZAR
CIP-0838,RAID MATA POLILLAS Y LARVAS,"Insecticida RAID MATA POLILLAS Y LARVAS, marca Raid, línea Ciprés Limpieza, Villa Constitución.","Insecticida en aerosol para polillas y larvas, marca Raid, 360 cc.",insecticida|spray mata polillas|aerosol|mata polillas,ACTUALIZAR
CIP-0839,RAID MATA PULGAS Y GARRAPATAS,"Insecticida RAID MATA PULGAS Y GARRAPATAS, marca Raid, línea Ciprés Limpieza, Villa Constitución.","Insecticida en aerosol para pulgas y garrapatas, marca Raid, 390 cc.",mata pulgas|mata garrapatas|insecticida aerosol,ACTUALIZAR
CIP-0840,RAID MAX CEBOS CUCARACHA X 6,"Insecticida RAID MAX CEBOS CUCARACHA X 6, marca Raid, línea Ciprés Limpieza, Villa Constitución.","Insecticida en cebos para cucarachas, marca Raid, presentación x 6 unidades de 2.6 gr.",cebos|trampa para cucarachas|insecticida,ACTUALIZAR
CIP-0841,RAID MAX CUCARACHAS Y ARAÑAS SIN OLOR,"Insecticida RAID MAX CUCARACHAS Y ARAÑAS SIN OLOR, marca Raid.","Insecticida en aerosol para cucarachas y arañas, marca Raid, 360 cc.",insecticida|spray para insectos|aerosol antiinsectos,ACTUALIZAR
CIP-0842,RAID MAX HORMIGAS AERO 360CC,"Insecticida RAID MAX HORMIGAS AERO 360CC, marca Raid, 360 cc.","Insecticida aerosol para hormigas, marca Raid, presentación 360 cc.",insecticida|spray para hormigas|aerosol para hormigas,ACTUALIZAR
CIP-0843,RAID MAX MMM DOBLE ACCION,"Insecticida RAID MAX MMM DOBLE ACCION, marca Raid, línea Ciprés Limpieza, Villa Constitución.","Insecticida en aerosol Raid Max doble acción, 360 cc para moscas y mosquitos.",insecticida|mata moscas|mata mosquitos|spray insecticida,ACTUALIZAR
CIP-0844,RAID MMM SIN OLOR - MMM,"Insecticida RAID MMM SIN OLOR - MMM, marca Raid, línea Ciprés Limpieza, Villa Constitución.","Insecticida aerosol sin olor, marca Raid, presentación de 380 ml.",insecticida|spray mata insectos|aerosol,ACTUALIZAR
CIP-0846,RAID TABLETA 12 U,"Insecticida RAID TABLETA 12 U, marca Raid, x12 unidades por bulto.","Tabletas insecticidas para mosquitos, marca Raid, presentación de 12 unidades.",tabletas|insecticidas|repelente de mosquitos,ACTUALIZAR
CIP-0847,RAID TABLETA 24 U,"Insecticida RAID TABLETA 24 U, marca Raid, x24 unidades por bulto.","Tabletas insecticidas Raid, 24 unidades para el control de mosquitos y zancudos.",tabletas|insecticidas|repelente|pastillas,ACTUALIZAR
CIP-0848,RAID TABLETA APARATO,"Insecticida RAID TABLETA APARATO, marca Raid, línea Ciprés Limpieza, Villa Constitución.","Insecticida en tabletas para mosquitos, marca Raid, incluye aparato dispensador.",pastillas contra mosquitos|tabletas insecticida|aparato para mosquitos,ACTUALIZAR
CIP-0850,SACAHOJAS PLANO C/PALA 19MM VULCANO,"Producto para pileta SACAHOJAS PLANO C/PALA 19MM VULCANO, marca Vulcano, 19 mm.","Sacahojas plano con pala, marca Vulcano, diámetro de conexión 19 mm.",sacahojas|saca hojas|saca hojas plano,ACTUALIZAR
CIP-0851,SACAHOJAS PLANO CON PALA 32MM VULCANO,"Producto para pileta SACAHOJAS PLANO CON PALA 32MM VULCANO, marca Vulcano, 32 mm.","Sacahojas plano profesional con pala para mango de 32 mm, marca Vulcano.",sacahojas|red para piscina|reja para piscina,ACTUALIZAR
CIP-0853,SAHUMERIOS BANGLADESH X 10 - ENERGIA LI,"Sahumerio SAHUMERIOS BANGLADESH X 10 - ENERGIA LI, marca Glade.","Sahumerios de fragancia energía limpia, marca Bangladesh, pack de 10 varillas.",inciensos|varillas de aroma|sahumerios,ACTUALIZAR
CIP-0854,SAHUMERIOS BANGLADESH X 10 - FRUTILLA,"Sahumerio SAHUMERIOS BANGLADESH X 10 - FRUTILLA, marca Glade, línea Ciprés Limpieza, Villa Constitución.","Sahumerios de fragancia frutilla, marca Bangladesh, presentación de 10 unidades.",varillas|inciensos|aromáticos,ACTUALIZAR
CIP-0855,SAHUMERIOS BANGLADESH X 10 - FRUTOS ROJOS,"Sahumerio SAHUMERIOS BANGLADESH X 10 - FRUTOS ROJOS, marca Glade.","Sahumerios de fragancia frutos rojos, marca Bangladesh, presentación de 10 varillas.",varillas|inciensos|aromáticos,ACTUALIZAR
CIP-0856,SAHUMERIOS BANGLADESH X 10 - INCIENSO,"Sahumerio SAHUMERIOS BANGLADESH X 10 - INCIENSO, marca Glade, línea Ciprés Limpieza, Villa Constitución.","Sahumerios de incienso, marca Bangladesh, presentación de 10 unidades.",inciensos|varitas|aromáticos,ACTUALIZAR
CIP-0857,SAHUMERIOS BANGLADESH X 10 - JAZMN,"Sahumerio SAHUMERIOS BANGLADESH X 10 - JAZMN, marca Glade, línea Ciprés Limpieza, Villa Constitución.","Sahumerios fragancia jazmín, marca Bangladesh, presentación x10 varillas.",incienso|varillas de incienso|aroma|sahumerio,ACTUALIZAR
CIP-0858,SAHUMERIOS BANGLADESH X 10 - LAVANDA,"Sahumerio SAHUMERIOS BANGLADESH X 10 - LAVANDA, marca Glade, línea Ciprés Limpieza, Villa Constitución.","Sahumerios de lavanda, marca Bangladesh, presentación de 10 unidades.",inciensos|varillas de incienso|aroma|sahumerios,ACTUALIZAR
CIP-0859,SAHUMERIOS BANGLADESH X 10 - LIMON,"Sahumerio SAHUMERIOS BANGLADESH X 10 - LIMON, marca Glade, línea Ciprés Limpieza, Villa Constitución.","Sahumerios fragancia limón, marca Bangladesh, presentación x10 varillas.",varillas|inciensos|aromáticos,ACTUALIZAR
CIP-0860,SAHUMERIOS BANGLADESH X 10 - MANZANA,"Sahumerio SAHUMERIOS BANGLADESH X 10 - MANZANA, marca Glade, línea Ciprés Limpieza, Villa Constitución.","Sahumerios de fragancia manzana, marca Bangladesh, presentación de 10 varillas.",inciensos|varillas de aroma|aromáticos,ACTUALIZAR
CIP-0861,SAHUMERIOS BANGLADESH X 10 - MIL FLORES,"Sahumerio SAHUMERIOS BANGLADESH X 10 - MIL FLORES, marca Glade.","Sahumerios Bangladesh de 10 unidades, marca Mil Flores, fragancia natural.",varillas|inciensos|aromaterapia,ACTUALIZAR
CIP-0862,SAHUMERIOS BANGLADESH X 10 - MULTICOLOR,"Sahumerio SAHUMERIOS BANGLADESH X 10 - MULTICOLOR, marca Glade, línea Ciprés Limpieza, Villa Constitución.","Sahumerios multicolor marca Bangladesh, presentación de 10 unidades.",inciensos|varitas|aromáticos,ACTUALIZAR
CIP-0863,SAHUMERIOS BANGLADESH X 10 - NARANJA PI,"Sahumerio SAHUMERIOS BANGLADESH X 10 - NARANJA PI, marca Glade.","Sahumerios aromáticos Bangladesh, fragancia naranja, presentación de 10 unidades.",sahumerios|varillas|incienso,ACTUALIZAR
CIP-0864,SAHUMERIOS BANGLADESH X 10 - NARDO,"Sahumerio SAHUMERIOS BANGLADESH X 10 - NARDO, marca Glade, línea Ciprés Limpieza, Villa Constitución.","Sahumerio de nardo, marca Bangladesh, presentación de 10 varillas.",incienso|varillas de incienso|aroma|sahumerio de nardo,ACTUALIZAR
CIP-0865,SAHUMERIOS BANGLADESH X 10 - PALO SANTO,"Sahumerio SAHUMERIOS BANGLADESH X 10 - PALO SANTO, marca Glade.","Sahumerios de palo santo, marca Bangladesh, presentación de 10 unidades.",inciensos|varitas|aromáticos,ACTUALIZAR
CIP-0866,SAHUMERIOS BANGLADESH X 10 - PATCHOULI,"Sahumerio SAHUMERIOS BANGLADESH X 10 - PATCHOULI, marca Glade, línea Ciprés Limpieza, Villa Constitución.","Sahumerios de patchouli, marca Bangladesh, presentación de 10 unidades.",inciensos|varillas de incienso|aromaterapia,ACTUALIZAR
CIP-0867,SAHUMERIOS BANGLADESH X 10 - REINA DE LA NOCHE,"Sahumerio SAHUMERIOS BANGLADESH X 10 - REINA DE LA NOCHE, marca Glade.","Sahumerios de fragancia Reina de la Noche, marca Bangladesh, presentación x10.",varillas|inciensos|aromáticos,ACTUALIZAR
CIP-0868,SAHUMERIOS BANGLADESH X 10 - ROSA,"Sahumerio SAHUMERIOS BANGLADESH X 10 - ROSA, marca Glade, línea Ciprés Limpieza, Villa Constitución.","Sahumerios de incienso Bangladesh, color rosa, presentación de 10 unidades.",incienso|varillas de incienso|sahumerios,ACTUALIZAR
CIP-0869,SAHUMERIOS BANGLADESH X 10 - SANDALO,"Sahumerio SAHUMERIOS BANGLADESH X 10 - SANDALO, marca Glade, línea Ciprés Limpieza, Villa Constitución.","Sahumerios fragancia sándalo, marca Bangladesh, presentación de 10 unidades.",varillas|inciensos|aromáticos,ACTUALIZAR
CIP-0871,SAHUMERIOS BANGLADESH X 10 - VARIEDAD,"Sahumerio SAHUMERIOS BANGLADESH X 10 - VARIEDAD, marca Glade, línea Ciprés Limpieza, Villa Constitución.","Sahumerios variedad Bangladesh, pack de 10 unidades.",inciensos|varitas|aromáticos,ACTUALIZAR
CIP-0872,SAHUMERIOS BANGLADESH X 10 - VARIEDAD ILU,"Sahumerio SAHUMERIOS BANGLADESH X 10 - VARIEDAD ILU, marca Glade.","Sahumerios Bangladesh variedad Iluminarte, pack de 10 unidades.",varillas|inciensos|aromaterapia,ACTUALIZAR
CIP-0873,SAHUMERIOS BANGLADESH X 10 - VIOLETA,"Sahumerio SAHUMERIOS BANGLADESH X 10 - VIOLETA, marca Glade, línea Ciprés Limpieza, Villa Constitución.","Sahumerios de fragancia violeta, marca Bangladesh, presentación de 10 varillas.",varillas|inciensos|aromáticos,ACTUALIZAR
